"kNN3" "kNN4" "kNN5" "kNN6" "kNN7" "kNN8" "kNN9" "kNN10" "kNN20" "kNN30" "kNN40" "kNN50"
"1700001K23Rik" 9.61091754090885 9.63928399802514 9.65808075681805 9.67199890701161 9.68182368161413 9.69282993747917 9.70121546781809 9.70896849166424 9.7610756703982 9.79101401337208 9.81410616256132 9.83320828525845
"1700001L05Rik" 9.62154177332613 9.64534463090966 9.66222687355187 9.67585150074476 9.68736158101277 9.69842855401473 9.70651981388684 9.7141334307398 9.76444625576906 9.79202380696721 9.81177115728164 9.82756735364227
"1700001O22Rik" 9.23134188755376 9.2713994187054 9.29963112877804 9.32330592441981 9.34251446456554 9.36250120950344 9.37718182060968 9.39129201116226 9.48550718189814 9.53821049031467 9.57732029034669 9.60730845555901
"1700001P01Rik" 9.69736034258759 9.72283042933648 9.73854822086343 9.75200654231315 9.76138096321342 9.77107387293849 9.78171813166285 9.78845535932539 9.84683297431081 9.87560654075051 9.8949758613799 9.90835993719496
"1700003F12Rik" 9.44968995054749 9.48495052962841 9.50995130894094 9.52994706038798 9.54791972860407 9.56503442685458 9.5771092594259 9.59013185510739 9.66219046921812 9.70190721832747 9.732237050476 9.75570116278992
"1700003G18Rik" 9.42085037448503 9.46310549966399 9.4947377714503 9.51753125369946 9.53803339962701 9.55999355294112 9.57754824673056 9.58938179720405 9.67935193927391 9.73337745027378 9.77225302616448 9.80674409097239
"1700007J10Rik" 9.77530776262443 9.79613181469222 9.81318274150997 9.82457099076013 9.83167578648394 9.84107863352405 9.84892683810884 9.85864422154552 9.89858139386216 9.91576346285441 9.92942600899406 9.94023853225875
"1700007L15Rik" 9.63618609801346 9.65984274345112 9.67629218666034 9.68787785297153 9.69705595259019 9.7068828798843 9.71421500905954 9.72037588307513 9.76643587881227 9.79447178339954 9.8152604408834 9.83206113814874
"1700008J07Rik" 9.42927250731004 9.45697796279996 9.47940659804068 9.49613351078815 9.50817337439918 9.52119374677186 9.53169902130646 9.54140228245612 9.60721146540349 9.64601034647373 9.67440937460453 9.69835462023383
"1700008O03Rik" 9.53444572844783 9.5640045935433 9.58500646160567 9.60046067185542 9.61207138898622 9.62435516787129 9.63372647788705 9.6426682215825 9.69824796145882 9.72991486235329 9.75169519572897 9.76937898791442
"1700009P17Rik" 9.62422438411961 9.64834511218596 9.66565417468576 9.6797869033851 9.68874133232159 9.69929944548009 9.7074875944739 9.71629203751402 9.76855959113857 9.79473433512135 9.81199130509955 9.82598336096519
"1700010I14Rik" 9.69229071776306 9.71445710994181 9.73119871434494 9.74423126335216 9.75309236880958 9.76379701532612 9.77146893424037 9.77984874474088 9.83275156913031 9.86020345201165 9.87958019192305 9.89443715820368
"1700011E24Rik" 9.6518451329595 9.68111144597476 9.6997927607402 9.71309393240014 9.72349650295126 9.73647598262262 9.74561462874484 9.75255702715476 9.79944035893285 9.82369617820335 9.84020031187267 9.85259902304161
"1700011J10Rik" 9.74871746610296 9.76371494966739 9.77407300143247 9.78246769678149 9.78909750206845 9.79639071591734 9.80116343107764 9.80575175697656 9.83680890458561 9.85431929198037 9.8679383998098 9.87896321801403
"1700012A16Rik" 9.68920507372774 9.70883913123039 9.72400032805817 9.73473960725938 9.74346101840384 9.752969738072 9.76068736522676 9.76719738090042 9.80881942867306 9.83307467006039 9.850891054005 9.86499075412778
"1700012B09Rik" 9.14056974292032 9.19748876887559 9.23936251430643 9.27396682604469 9.30625970719155 9.33495450146432 9.35991598866142 9.38603927009218 9.5453376657408 9.64500891772996 9.70858678235815 9.75489416792103
"1700012B15Rik" 9.67536077618943 9.69147432533038 9.70450879555779 9.71445619873886 9.72180911404948 9.73000633449242 9.73622716737914 9.74226234422235 9.78070670176576 9.80218534767325 9.81788912259202 9.8309745760634
"1700012D01Rik" 9.4986552011413 9.52647254336373 9.54661824505955 9.56166016450254 9.57367870303909 9.58722034521925 9.59693524685176 9.60561516705413 9.66545728258706 9.69969082314322 9.72410367465318 9.7437841081153
"1700012D14Rik" 9.68391600321674 9.70227487857296 9.71633201675145 9.72673116211203 9.73496651575063 9.74357817487904 9.74997709556026 9.75633901546744 9.79455004466282 9.81523766175176 9.82967489035703 9.8414384852766
"1700012L04Rik" 9.59535929457763 9.62379716856548 9.64825673380766 9.66636337060669 9.68196139221174 9.69585299041707 9.70574910387742 9.71488471959263 9.77985318649106 9.81400189878454 9.83754919538625 9.85532114856442
"1700013G23Rik" 9.29009976690109 9.33117238810057 9.36184393787566 9.38438664759386 9.40216521116675 9.42118990954517 9.43596263142713 9.44914078790983 9.53988438984848 9.59284140963821 9.6338306570802 9.66918578428091
"1700013N18Rik" 9.43185559112883 9.46965237026276 9.497106912906 9.51797531066561 9.53394215843795 9.554989923159 9.56631979160646 9.57835118819724 9.65425749043637 9.69821779587754 9.72765301357091 9.75497764304301
"1700015E13Rik" 9.38376923617537 9.42441021043312 9.45426499071848 9.47714772538873 9.49687710104774 9.52011042207108 9.53271432138392 9.54377048693726 9.61889456559662 9.66105167795418 9.69137507450782 9.71550806104114
"1700016C15Rik" 9.64662278199884 9.67002511712001 9.68666058611903 9.69985951506329 9.7107700051058 9.72121877990524 9.72952454274225 9.73686207428833 9.78779469481487 9.8125446545435 9.82823549104299 9.84069921577796
"1700016D06Rik" 9.41007277017798 9.44306742482716 9.46785634957136 9.4864165925087 9.50164219109192 9.5175204146086 9.52999415351385 9.54207816816598 9.61337051622012 9.65243195340094 9.67874617465595 9.70007416535296
"1700016K19Rik" 9.50377069963321 9.54187552441443 9.56530435903074 9.58206205706097 9.59509396626602 9.6088660952716 9.61890498746321 9.62801650085316 9.69183986229022 9.72666420656378 9.75331630845056 9.77438895942786
"1700017B05Rik" 9.26536725875327 9.30700527359889 9.33723482211602 9.35912342527815 9.37505891060933 9.39237308084058 9.40562159195732 9.41808555580537 9.49948058406135 9.54565577056104 9.57949877269754 9.60813724366078
"1700017J07Rik" 9.52142667892534 9.55043595655959 9.57171849818005 9.58789439654329 9.60072335551425 9.61441455829937 9.62443392455006 9.63384469987091 9.6937463716225 9.72647665042319 9.7494124738104 9.76835287167732
"1700018L02Rik" 9.67765985442544 9.69510879295107 9.70873464516266 9.71937886324362 9.72647163168075 9.73466507899626 9.74066592161092 9.74619447036185 9.78225233912269 9.80271217673883 9.81647704231455 9.82774237365583
"1700019A02Rik" 9.6673844132859 9.68636487236443 9.70165983806297 9.71250453603863 9.72141555180284 9.729753050558 9.73657721384132 9.74274699911184 9.79148609968832 9.82275155631835 9.84432328220989 9.86675595033759
"1700019D03Rik" 9.68803237406105 9.70767287600681 9.72287644398348 9.73395464986497 9.7413926392652 9.75001790616204 9.75632636119354 9.76204788910973 9.80053045174961 9.81962963061382 9.83350023349162 9.84547931753154
"1700019E19Rik" 9.28403712225835 9.32785447291726 9.36178471047909 9.38430386814136 9.40240801657215 9.42309468593628 9.44018423676786 9.45368615578882 9.53668405960986 9.5822794590366 9.61513806491674 9.64207769549227
"1700019G17Rik" 9.72678502059686 9.74769545639813 9.76487484654801 9.77468841424442 9.78385223822434 9.79576634231589 9.802969557949 9.80930312901944 9.85454132739793 9.87949747526616 9.89583348561527 9.9072455359857
"1700019L03Rik" 9.56635802776897 9.59677207581894 9.61915310121894 9.63800788450967 9.65168110327103 9.66669672510477 9.67947241494929 9.69126463424447 9.78222254038941 9.82330969188112 9.85038393086625 9.86966393496584
"1700019N12Rik" 9.57170175339638 9.60316891135871 9.63090008057516 9.64477716724721 9.65724130548742 9.66996486225455 9.68083105602781 9.68897987342607 9.73875567663362 9.76402307182684 9.78180632072482 9.7970335391962
"1700020D05Rik" 9.70361038486964 9.72408923279033 9.73930397588406 9.75063535941196 9.75965687478458 9.76837679331157 9.77529475574237 9.78165896938968 9.82222558709452 9.84538420843579 9.86169315788501 9.87453971970213
"1700020I14Rik" 9.70168346824896 9.72008059847642 9.73432083812158 9.74485728868386 9.75285311162647 9.76163542189735 9.76793930149567 9.77359720849509 9.81398122158905 9.83805114567201 9.85620961818246 9.87091587388042
"1700020L24Rik" 8.35650083646843 8.43340740613639 8.49362756638235 8.53874707698742 8.57558701168506 8.61431620406638 8.64582467889658 8.67618217786845 8.89383352580205 9.02970694060364 9.124815203098 9.19891215538618
"1700020N18Rik" 9.57624424943 9.60491160787951 9.62708591393903 9.64189276040826 9.65392794374624 9.66782939359486 9.6772142266722 9.68617375775508 9.74238019391499 9.7740419172894 9.79712781899525 9.8149529865593
"1700020O03Rik" 9.88154021104433 9.89426139676689 9.90186125229501 9.90802371362787 9.91204030993874 9.91631574145021 9.91982700112846 9.922893054115 9.94103728980407 9.94997616121929 9.95628144093802 9.96128822832185
"1700021C14Rik" 9.07550397392829 9.11935472761292 9.15258533783168 9.17804420817039 9.19769482951607 9.2196227241082 9.23600559200504 9.25203139856925 9.35856858574374 9.41774229036151 9.46135926409939 9.49819993060288
"1700021F05Rik" 9.49058619844054 9.51889739313716 9.53984023819617 9.55645859056396 9.56881135629236 9.58259148793093 9.59328447057531 9.6029802941082 9.66959297769415 9.70875753921282 9.73912590452133 9.76367819353903
"1700021K19Rik" 9.32135153791379 9.35707718045032 9.3830427074211 9.40289214489951 9.41855016338594 9.43623152174217 9.45013396600865 9.46271656942867 9.54323246602888 9.58973014097269 9.62203992606836 9.64816633741876
"1700023F06Rik" 9.44134386817857 9.46977729819226 9.49355235174813 9.51212515833135 9.52649057556779 9.53915704043503 9.5509051163739 9.56822126256533 9.64613182018819 9.69972313516039 9.73422229001026 9.76388058620124
"1700023L04Rik" 9.32071776071522 9.3622502886207 9.39213711286169 9.4164224156895 9.43389800939994 9.45303571584503 9.46716047605164 9.4823324316797 9.57934748928902 9.63266359808854 9.66973926748076 9.69834772565556
"1700024F13Rik" 9.58406362310687 9.63096181325185 9.6486532485547 9.66759964824583 9.68054743523944 9.69409588123687 9.7015847140817 9.71100330362174 9.76253709161272 9.78844590676559 9.80642777588475 9.8212908183743
"1700024P16Rik" 7.48238578863681 7.58088787637409 7.66610990847936 7.73185886507517 7.79330957979612 7.88331602386862 7.91329785921081 7.9358007147357 8.14113712364189 8.26744412203593 8.3641843064686 8.45448036811393
"1700025G04Rik" 8.53425527574753 8.61685799606506 8.67711118440327 8.7254129466678 8.76328660637801 8.80655755438365 8.83813433778898 8.87028600862553 9.078817999428 9.18714080455564 9.26471472518282 9.33068128081866
"1700025K23Rik" 9.2246419553719 9.26823347470305 9.30147024698233 9.32597963617691 9.34553690677592 9.36668128366948 9.38165079290704 9.39562816764472 9.48391603411977 9.5335209004031 9.56990703074232 9.59993036055858
"1700025N23Rik" 9.47282392729608 9.50705639259055 9.53019295419016 9.55341245882566 9.56748995897999 9.58519181243556 9.59796219451944 9.61210255165192 9.68572127684068 9.72368205012608 9.75030722435435 9.77160300718472
"1700026D11Rik" 9.36991062766897 9.40314817186564 9.42799939502505 9.44759735664625 9.46359591454103 9.48616280268199 9.50096730508162 9.51257159564498 9.58255484310514 9.62223915010874 9.65202166286841 9.6762866460446
"1700026J04Rik" 9.58062913637757 9.62510620063066 9.64357295304813 9.65830132452566 9.66804923029077 9.67935829000602 9.68711571428429 9.69483582980266 9.74496025924695 9.77388360160595 9.79453448123384 9.81146391286219
"1700026L06Rik" 9.36593713493005 9.4177087373435 9.44931797589357 9.47657004041665 9.50035375671553 9.53161264328692 9.54946264433316 9.56534145765547 9.67417714551675 9.72679737187057 9.76136346889023 9.78849077125989
"1700027A23Rik" 9.45985399117649 9.49020215696841 9.51281537239221 9.53200517115151 9.54782307980904 9.56148771365375 9.57271681209157 9.58262644762245 9.65167731237555 9.69221552459357 9.72069664472161 9.74263425617893
"1700027J07Rik" 8.04607468976891 8.15503418922486 8.24225988886074 8.31857550810725 8.37652579724148 8.44173454789999 8.48883978997071 8.5289226975581 8.82456443592307 8.99223173775858 9.11500334687267 9.21068490927566
"1700028E10Rik" 9.85301378416889 9.8666521693334 9.87494719930147 9.88103761054898 9.88511954518141 9.88909261261101 9.89223170543468 9.8951213571469 9.91331347287437 9.92352509188114 9.93119625419062 9.93858185160628
"1700028J19Rik" 9.75081912434115 9.76770409149639 9.78047081371519 9.79038296586665 9.79774832370585 9.80576781961453 9.81135850322121 9.8155652942586 9.84883772827488 9.86714544402366 9.88118637071381 9.89212299996473
"1700028K03Rik" 9.68489095735194 9.70716212640483 9.72080369033351 9.73104213517527 9.73897798286869 9.7470027413776 9.75365124126839 9.76033364067935 9.79943833189714 9.81997560598787 9.83325447956559 9.84394781788619
"1700029F09Rik" 9.10295420551992 9.15084982234832 9.18836945697813 9.21617282141273 9.23752107956737 9.25981936937062 9.27658449733528 9.29215956047162 9.40071259677156 9.46581249055339 9.5145389670831 9.5546873827285
"1700029G01Rik" 9.49598989183865 9.52708939691805 9.54876685050138 9.5650201622338 9.57723250942662 9.59098611172815 9.60127664001837 9.61071003558997 9.67015083953696 9.70386781647835 9.72785538006842 9.74720278841373
"1700029H14Rik" 9.6019050795171 9.62840572516503 9.64543559334935 9.65886831379149 9.66899006256204 9.68024955341316 9.68831600906931 9.69673190169991 9.75025924747594 9.77765826534695 9.79867873020922 9.81469122721977
"1700029I01Rik" 9.71969564281086 9.73617798212939 9.74873968928955 9.7575384546518 9.76458597188586 9.77229603932057 9.77742366097943 9.78255546778115 9.81379040336326 9.83217420615587 9.84616061553668 9.85788091986439
"1700029I15Rik" 9.57265220815498 9.59894418986856 9.61703754464406 9.6327441059711 9.64626358807925 9.65866931932788 9.68244787972985 9.69578936174684 9.77966073582759 9.81474794097804 9.83631475289321 9.8516600167355
"1700029J07Rik" 9.67060669271725 9.68922081832078 9.70560619616454 9.71580699099505 9.72465240909419 9.73355524178102 9.74035283902801 9.74621858500516 9.7843008554851 9.80630640884378 9.8220259889091 9.83494539817959
"1700029J11Rik" 9.76998445910338 9.79492188166248 9.81140614790178 9.82763189708145 9.83827937709482 9.85353166928077 9.85741491178515 9.86321365501669 9.89713239457339 9.913634289685 9.92462431471382 9.93338356732943
"1700030C10Rik" 9.67580192137464 9.70415720820476 9.72187208350009 9.73588380976351 9.74547166306993 9.75854391665485 9.76542275182561 9.77438960192614 9.81828410160577 9.83994225800475 9.85418304698476 9.86513062004039
"1700030J22Rik" 9.59209272270869 9.61971138926728 9.64022291938193 9.65514351440896 9.66698932505278 9.6793321587605 9.68853397323815 9.69688977771683 9.75214102818911 9.78267515184381 9.80538771476794 9.8239594309575
"1700030K09Rik" 9.50764985781904 9.53378889370054 9.55318869700499 9.56773661508436 9.57867713651343 9.59124061978482 9.60024860080197 9.60887945147246 9.66561738338362 9.69839681777303 9.72106774980689 9.74000285301962
"1700031P21Rik" 9.62297961366651 9.65511337341025 9.67804772204262 9.69282045028264 9.70488056922269 9.71782011337621 9.72850490221005 9.73669093624935 9.79355617805512 9.82143068858094 9.84196836136293 9.85825058945051
"1700034F02Rik" 9.7022907915523 9.72309149507088 9.74058137467779 9.75250059800146 9.76113990876832 9.77270077024822 9.77920297802644 9.78582273113718 9.82642181542831 9.84667433218487 9.86128412954089 9.87201926593396
"1700034H14Rik" 9.36671337161289 9.39762328903201 9.4215705074132 9.43978020069731 9.45389915182901 9.46918223707149 9.48037033352517 9.49123969721689 9.56511237225335 9.60885203361012 9.64173896849135 9.66912372579424
"1700034P13Rik" 9.83390972017531 9.84407663896217 9.85189788384204 9.85760275167554 9.86192716991462 9.86631605811046 9.86995746439905 9.87311311293642 9.89397839049814 9.90583859313933 9.91380296056102 9.92053669980287
"1700037C18Rik" 9.83731851934011 9.84949047403017 9.85847592433851 9.86524145293497 9.87029173695568 9.87528139879969 9.87922373591888 9.88281787681836 9.90642386106112 9.91974525475431 9.92977761474628 9.93766606770949
"1700037H04Rik" 9.18450775182715 9.22491200828185 9.25500242265477 9.27905482330919 9.29764526801289 9.31874756515636 9.33445357237033 9.34838958137498 9.44768810298167 9.50829630422901 9.55409112099996 9.59174547840273
"1700040I03Rik" 9.32901544414774 9.36620532072228 9.39408537619224 9.41647668981485 9.43299950190895 9.45043199338765 9.46410902259275 9.47606030338762 9.56274237928409 9.61469486015327 9.65450505008606 9.6867366965383
"1700040L02Rik" 9.11407893895326 9.16015025502583 9.19404538563472 9.21891443254347 9.23703373369159 9.25793116542473 9.27397460874328 9.28940255253885 9.38869377793905 9.4444837568517 9.48482957015828 9.51834865852215
"1700045I19Rik" 9.28952650116961 9.33496185842881 9.37853014417986 9.40162086856877 9.41904187045239 9.44111084686261 9.46615390261993 9.48012610370149 9.56473923076266 9.60868733049919 9.63816261184945 9.6627874775429
"1700047G03Rik" 9.49445758254038 9.58523314100866 9.65278561797682 9.70200910645318 9.72625701870024 9.74858541197941 9.76807888874772 9.78209822844929 9.83562486018551 9.85158017295148 9.86618651522185 9.8773083707482
