"","S.Score","G2M.Score","Phase"
"O22.MAA000409.3_10_M.1.1",-0.640606892166007,-0.319513600124195,"G1"
"O22.MAA000596.3_9_M.1.1",2.37939371956353,0.956913919763863,"S"
"O22.MAA000600.3_8_M.1.1",1.43797755832934,-1.15355005803735,"S"
"O22.MAA000639.3_9_M.1.1",-0.632307223422543,-0.179904247134502,"G1"
"O22.MAA000652.3_10_M.1.1",2.79795438012097,2.56300296136665,"S"
"O22.MAA000844.3_10_M.1.1",-0.519132202209507,-0.346185110482509,"G1"
"O22.MAA000848.3_10_M.1.1",-0.708041185534882,-0.825710703187188,"G1"
"O22.MAA001883.3_39_F.1.1",-0.502305886344935,-0.509423412058231,"G1"
"O22.MAA001884.3_38_F.1.1",-0.341892621681045,-0.694180763866526,"G1"
"O22.MAA001888.3_39_F.1.1",-0.946744171786198,-0.793720139739475,"G1"
"O3.D041912.3_8_M.1.1",0.299333870757373,2.3599216821079,"G2M"
"O3.D042044.3_9_M.1.1",-0.859401867389759,-0.423751040038721,"G1"
"O3.D045140.3_38_F.1.1",-1.10733879974284,-0.996553963010265,"G1"
"O3.MAA000409.3_10_M.1.1",-1.1953907844802,-1.04022106668549,"G1"
"O3.MAA000596.3_9_M.1.1",2.02767458789148,0.451217357018908,"S"
"O3.MAA000600.3_8_M.1.1",-0.824339265261796,-0.694818237859271,"G1"
"O3.MAA000639.3_9_M.1.1",-1.02892243001657,-0.815254511366527,"G1"
"O3.MAA000652.3_10_M.1.1",-0.230778462398914,-0.448881393431072,"G1"
"O3.MAA000848.3_10_M.1.1",1.85660146382566,1.49876299062272,"S"
"O3.MAA001842.3_38_F.1.1",-0.317654669171582,-0.350309335030315,"G1"
"O3.MAA001844.3_38_F.1.1",0.186917309604782,1.93832094373343,"G2M"
"O3.MAA001883.3_39_F.1.1",-0.43423730567124,-0.870222185071955,"G1"
"O3.MAA001884.3_38_F.1.1",-0.0496265762327789,-0.268781482004746,"G1"
"O3.MAA001887.3_39_F.1.1",-0.873498093715709,-1.15346454853622,"G1"
"O3.MAA001888.3_39_F.1.1",-0.766823184902605,-0.50940460645181,"G1"
"O4.D041912.3_8_M.1.1",1.10096780731506,2.85130040462681,"G2M"
"O4.D042193.3_8_M.1.1",-0.408583427333094,-0.278521176306703,"G1"
"O4.D042479.3_8_M.1.1",-0.795265426310978,-0.653438437989352,"G1"
"O4.D045140.3_38_F.1.1",-0.388864310947405,-0.171293434549184,"G1"
"O4.MAA000596.3_9_M.1.1",-0.062474150389777,-0.934977711616986,"G1"
"O4.MAA000600.3_8_M.1.1",-0.781442916246521,-0.23734908215689,"G1"
"O4.MAA000639.3_9_M.1.1",-0.471461920795263,-0.377333670065888,"G1"
"O4.MAA000848.3_10_M.1.1",-0.507070246610055,-0.70321986000395,"G1"
"O4.MAA001842.3_38_F.1.1",-0.825855593311334,-0.732458511703888,"G1"
"O4.MAA001883.3_39_F.1.1",-0.721452461991701,-0.616595936421759,"G1"
"O4.MAA001884.3_38_F.1.1",-0.275220379571901,-0.395260504980722,"G1"
"O4.MAA001887.3_39_F.1.1",1.75906396435524,1.394564093115,"S"
"O4.MAA001888.3_39_F.1.1",-0.468867043587461,-0.583897616004057,"G1"
"O5.D041912.3_8_M.1.1",2.3575351971332,-0.4826767436442,"S"
"O5.D042044.3_9_M.1.1",-0.224518145037601,-0.354313020780619,"G1"
"O5.D042193.3_8_M.1.1",-0.682553761874177,-0.676844811329567,"G1"
"O5.D042467.3_9_M.1.1",-1.02322963444773,-0.830376981558156,"G1"
"O5.D042479.3_8_M.1.1",-0.754464887268696,-0.16579449114963,"G1"
"O5.D045140.3_38_F.1.1",-0.488966369158764,0.505554701128553,"G2M"
"O5.MAA000596.3_9_M.1.1",-0.739033007201823,2.02567942788013,"G2M"
"O5.MAA000600.3_8_M.1.1",0.132679111119045,-0.691043213095901,"S"
"O5.MAA000652.3_10_M.1.1",-0.666628313771655,-0.486773533503183,"G1"
"O5.MAA000844.3_10_M.1.1",-0.631530643804638,-0.746618501887424,"G1"
"O5.MAA000848.3_10_M.1.1",1.10980128334359,-0.843747399147967,"S"
"O5.MAA001844.3_38_F.1.1",-0.982857574366243,-0.925703065392371,"G1"
"O5.MAA001883.3_39_F.1.1",-0.690222839761196,-0.189834556746999,"G1"
"O5.MAA001884.3_38_F.1.1",-0.310078120597206,-0.471510648459584,"G1"
"O5.MAA001888.3_39_F.1.1",-0.813131654760309,-0.555010478842501,"G1"
"O6.D041912.3_8_M.1.1",-1.30444273537342,3.17148869314354,"G2M"
"O6.D042044.3_9_M.1.1",-0.789736145152799,-0.582403068365319,"G1"
"O6.D042193.3_8_M.1.1",-0.656977417487101,-0.58616036194862,"G1"
"O6.D042479.3_8_M.1.1",0.862011907541603,4.02860520671693,"G2M"
"O6.D045140.3_38_F.1.1",-0.551353172427405,-0.948696306514067,"G1"
"O6.MAA000409.3_10_M.1.1",-1.05111132796079,-0.467235437368711,"G1"
"O6.MAA000596.3_9_M.1.1",1.8268949533553,1.5855572134081,"S"
"O6.MAA000600.3_8_M.1.1",1.52425998416253,-0.546159811800374,"S"
"O6.MAA000639.3_9_M.1.1",-0.771773490100633,-0.560084127518891,"G1"
"O6.MAA000652.3_10_M.1.1",-0.854771480700803,3.41609491242416,"G2M"
"O6.MAA000844.3_10_M.1.1",-0.585600535757921,-0.541148187416565,"G1"
"O6.MAA000848.3_10_M.1.1",0.593399523375884,-0.798590525219472,"S"
"O6.MAA001844.3_38_F.1.1",-0.0405543192358961,2.97337788708968,"G2M"
"O6.MAA001884.3_38_F.1.1",-0.418571510849035,-0.387838868925907,"G1"
"O6.MAA001887.3_39_F.1.1",1.67393339382248,1.20617747420783,"S"
"O6.MAA001888.3_39_F.1.1",-0.510089994951852,-0.424925198967339,"G1"
"O7.D041912.3_8_M.1.1",-1.00153433253123,-0.525586519181631,"G1"
"O7.D042044.3_9_M.1.1",-0.148535774879335,-0.338155128013117,"G1"
"O7.D042193.3_8_M.1.1",-0.518560683019092,0.408225313938404,"G2M"
"O7.D045139.3_39_F.1.1",-0.353814881150722,-0.204338745248623,"G1"
"O7.D045140.3_38_F.1.1",-0.282247422283121,-0.81120405277111,"G1"
"O7.MAA000409.3_10_M.1.1",-1.42387031018605,-1.20895789008443,"G1"
"O7.MAA000596.3_9_M.1.1",1.34038987278807,-0.910743354518792,"S"
"O7.MAA000600.3_8_M.1.1",1.18346194437216,1.84757565407663,"G2M"
"O7.MAA000652.3_10_M.1.1",-0.460294924541145,-0.378261958442018,"G1"
"O7.MAA000848.3_10_M.1.1",-0.557280279829877,-1.26140155454201,"G1"
"O7.MAA001844.3_38_F.1.1",1.36101489357058,0.77342272423491,"S"
"O7.MAA001883.3_39_F.1.1",3.04512399088322,0.292821038998475,"S"
"O7.MAA001884.3_38_F.1.1",-0.657502761630054,-0.406243334672263,"G1"
"O7.MAA001887.3_39_F.1.1",-0.948882898195772,-0.232890555059269,"G1"
"O7.MAA001888.3_39_F.1.1",1.48795945320525,1.9271554571377,"G2M"
"O8.D041912.3_8_M.1.1",-0.545954242185511,-0.742051999071179,"G1"
"O8.D042044.3_9_M.1.1",-0.693116135304455,-0.570428122689619,"G1"
"O8.D042193.3_8_M.1.1",0.921496745548036,2.30254088162524,"G2M"
"O8.D042479.3_8_M.1.1",-0.765108130201959,-0.757262890275195,"G1"
"O8.D045139.3_39_F.1.1",-0.681036858548991,-0.563900329860258,"G1"
"O8.MAA000409.3_10_M.1.1",1.24438185719143,2.72072872892207,"G2M"
"O8.MAA000596.3_9_M.1.1",-1.13936473887126,-1.00781830718781,"G1"
"O8.MAA000600.3_8_M.1.1",-0.382168394314726,-0.279745684753363,"G1"
"O8.MAA000652.3_10_M.1.1",-0.224575197395142,-0.458498123679537,"G1"
"O8.MAA000848.3_10_M.1.1",1.92081119757993,-0.0799930104781708,"S"
"O8.MAA001844.3_38_F.1.1",1.08366706629132,-0.389291556249269,"S"
"O8.MAA001883.3_39_F.1.1",-0.49315758767894,-0.608048461653074,"G1"
"O8.MAA001884.3_38_F.1.1",-0.309452539134127,-0.240622261309837,"G1"
"O8.MAA001887.3_39_F.1.1",-1.21469071484498,-0.974776914142855,"G1"
"O8.MAA001888.3_39_F.1.1",-0.50082307918149,-0.669255951751611,"G1"
"O9.D041912.3_8_M.1.1",-0.764824002706878,-0.693058184429871,"G1"
"O9.D042044.3_9_M.1.1",-0.749954570613522,-0.620952076919208,"G1"
"O9.D042193.3_8_M.1.1",-1.13997242842668,-1.00852719200041,"G1"
"O9.D042479.3_8_M.1.1",-0.675271475101179,-0.72085671347752,"G1"
"O9.MAA000409.3_10_M.1.1",-1.42159725841375,-0.472151422447626,"G1"
"O9.MAA000596.3_9_M.1.1",1.1960536712166,-1.28877393496536,"S"
"O9.MAA000600.3_8_M.1.1",1.34979481626404,-0.459389053364508,"S"
"O9.MAA000652.3_10_M.1.1",-0.26869087960434,-0.455722745628436,"G1"
"O9.MAA000844.3_10_M.1.1",-0.350796271372059,-0.686877367134584,"G1"
"O9.MAA000848.3_10_M.1.1",1.81729027856834,-0.139458749092703,"S"
"O9.MAA001844.3_38_F.1.1",0.836971182764357,-0.865934129231321,"S"
"O9.MAA001883.3_39_F.1.1",2.04075659536675,2.29490675501623,"G2M"
"O9.MAA001884.3_38_F.1.1",-0.43238530409261,-0.611356480393617,"G1"
"O9.MAA001887.3_39_F.1.1",-0.166957468938972,-0.745869689646218,"G1"
"O9.MAA001888.3_39_F.1.1",-0.651714404475839,-0.429518496786293,"G1"
"P1.D041912.3_8_M.1.1",-0.289579753254579,-0.566430772743744,"G1"
"P1.D042193.3_8_M.1.1",-0.796183106650739,-0.563589586963991,"G1"
"P1.D042479.3_8_M.1.1",-0.38234736638995,-0.669770216683386,"G1"
"P1.MAA000409.3_10_M.1.1",1.44378532200336,2.81887236383059,"G2M"
"P1.MAA000600.3_8_M.1.1",0.723769299510993,-0.991341834915427,"S"
"P1.MAA000639.3_9_M.1.1",-0.872551700522822,-0.761461418986997,"G1"
"P1.MAA000652.3_10_M.1.1",-0.274967877645969,-0.179029435968243,"G1"
"P1.MAA000844.3_10_M.1.1",-0.852900237670611,-0.475056515631126,"G1"
"P1.MAA000848.3_10_M.1.1",-0.550369470139163,-0.640129759189128,"G1"
"P1.MAA001842.3_38_F.1.1",-0.391014221156184,-0.531489958487595,"G1"
"P1.MAA001844.3_38_F.1.1",-0.738749459539729,-0.891380168267047,"G1"
"P1.MAA001883.3_39_F.1.1",-0.690225889136431,-0.628112812901956,"G1"
"P1.MAA001884.3_38_F.1.1",-0.52605017396678,-0.488491450314497,"G1"
"P1.MAA001887.3_39_F.1.1",-0.875662406192226,-0.907120770248103,"G1"
"P1.MAA001888.3_39_F.1.1",-0.774247643729564,-0.620573205746342,"G1"
"P10.D041912.3_8_M.1.1",-0.643736676168675,-0.382722865239122,"G1"
"P10.D042044.3_9_M.1.1",-0.567150409816418,-0.722704248245096,"G1"
"P10.D042193.3_8_M.1.1",-0.200749993724467,-0.0718199488302319,"G1"
"P10.D045139.3_39_F.1.1",-0.26184660226414,0.00579900549150725,"G2M"
"P10.D045140.3_38_F.1.1",-0.717006351675908,-0.603994660502992,"G1"
"P10.MAA000409.3_10_M.1.1",1.80439005743144,0.26797796498079,"S"
"P10.MAA000596.3_9_M.1.1",0.0272685187819899,-0.706772013523627,"S"
"P10.MAA000600.3_8_M.1.1",0.0776910758705891,1.13205470864174,"G2M"
"P10.MAA000639.3_9_M.1.1",2.25556754936634,1.28816045879009,"S"
"P10.MAA000652.3_10_M.1.1",-0.60616330341242,-0.692145737572937,"G1"
"P10.MAA000844.3_10_M.1.1",-0.164692303104638,-0.407781787366298,"G1"
"P10.MAA000848.3_10_M.1.1",0.239760515867486,1.88176449825327,"G2M"
"P10.MAA001842.3_38_F.1.1",-0.305512971938363,-0.367495206453964,"G1"
"P10.MAA001844.3_38_F.1.1",1.49380797437833,0.783789665965054,"S"
"P10.MAA001883.3_39_F.1.1",-0.716628813059374,-0.517945655407569,"G1"
"P10.MAA001884.3_38_F.1.1",-0.300844044574984,-0.495347941628059,"G1"
"P10.MAA001887.3_39_F.1.1",-0.458541207817996,-0.593424527186027,"G1"
"P10.MAA001888.3_39_F.1.1",-0.24530447259542,-0.581295187222611,"G1"
"P11.D041912.3_8_M.1.1",0.733982159555717,0.52684269567828,"S"
"P11.D042044.3_9_M.1.1",-0.722155057693341,-0.544534345848222,"G1"
"P11.D042193.3_8_M.1.1",-0.648534017900814,-0.593860413699194,"G1"
"P11.D042467.3_9_M.1.1",-0.181762827113725,-0.743435972093387,"G1"
"P11.D045139.3_39_F.1.1",-0.682734259495725,-0.437462041829909,"G1"
"P11.MAA000409.3_10_M.1.1",1.14123898230762,2.73993857023008,"G2M"
"P11.MAA000596.3_9_M.1.1",2.14342152401828,-0.373342294501086,"S"
"P11.MAA000600.3_8_M.1.1",2.25238286223206,0.29151786263425,"S"
"P11.MAA000639.3_9_M.1.1",-0.600374783960237,-0.53984424953297,"G1"
"P11.MAA000652.3_10_M.1.1",-0.790969902146316,-0.723265277591999,"G1"
"P11.MAA000844.3_10_M.1.1",-0.491601497550856,-0.80073273108087,"G1"
"P11.MAA000848.3_10_M.1.1",-0.550169297986915,-0.892511383076021,"G1"
"P11.MAA001883.3_39_F.1.1",-0.71843280831348,-0.631367007855729,"G1"
"P11.MAA001884.3_38_F.1.1",-0.432993428689437,-0.614256924383244,"G1"
"P11.MAA001887.3_39_F.1.1",-0.154226516164929,2.97764343146127,"G2M"
"P11.MAA001888.3_39_F.1.1",-0.852158026893425,-0.791954622868173,"G1"
"P12.D041912.3_8_M.1.1",-0.632703815369922,-0.423947219986927,"G1"
"P12.D042044.3_9_M.1.1",-0.0612137013570961,3.89195051202935,"G2M"
"P12.D042193.3_8_M.1.1",-0.340507103592302,-0.532193869183473,"G1"
"P12.D045140.3_38_F.1.1",-0.673005562728569,-0.465893964115626,"G1"
"P12.MAA000409.3_10_M.1.1",-0.873801976491884,-0.543960315663,"G1"
"P12.MAA000596.3_9_M.1.1",-0.572970602601817,-0.785454084869156,"G1"
"P12.MAA000600.3_8_M.1.1",-0.527815562386761,0.57136203923979,"G2M"
"P12.MAA000639.3_9_M.1.1",-0.554235669370559,-0.223749913989802,"G1"
"P12.MAA000652.3_10_M.1.1",-0.761644374748412,-0.64265573383109,"G1"
"P12.MAA000844.3_10_M.1.1",-0.410982783533703,-0.296757295104658,"G1"
"P12.MAA000848.3_10_M.1.1",-0.636883417564589,-1.161892311574,"G1"
"P12.MAA001842.3_38_F.1.1",-0.427902538339561,-0.609484615610326,"G1"
"P12.MAA001844.3_38_F.1.1",-0.0192066355283274,-0.443555518930818,"G1"
"P12.MAA001883.3_39_F.1.1",-0.881824131608244,-0.767343670001503,"G1"
"P12.MAA001884.3_38_F.1.1",-0.564774969349444,-0.700935583914482,"G1"
"P12.MAA001888.3_39_F.1.1",-0.592055966342453,-0.714262067040427,"G1"
"P13.D041912.3_8_M.1.1",-0.643768760081192,-0.237205350713353,"G1"
"P13.D042044.3_9_M.1.1",-0.926307730882128,-0.491662416169051,"G1"
"P13.D042193.3_8_M.1.1",-0.845877330439219,-1.2077448414554,"G1"
"P13.D042479.3_8_M.1.1",1.71426172320709,2.08799061444833,"G2M"
"P13.D045140.3_38_F.1.1",-0.579822565137985,-0.186522515951745,"G1"
"P13.MAA000409.3_10_M.1.1",1.53838573088412,2.14358951387727,"G2M"
"P13.MAA000596.3_9_M.1.1",-0.788434616182605,-1.01249144473198,"G1"
"P13.MAA000600.3_8_M.1.1",2.25905929842347,0.616034803617888,"S"
"P13.MAA000639.3_9_M.1.1",-0.892202831081304,-0.521010291501989,"G1"
"P13.MAA000844.3_10_M.1.1",-0.549258896601114,-0.349815588682055,"G1"
"P13.MAA000848.3_10_M.1.1",0.198295288261571,-0.971673042809719,"S"
"P13.MAA001883.3_39_F.1.1",-0.80484113306969,-0.824837405889238,"G1"
"P13.MAA001884.3_38_F.1.1",-0.848730141660195,-0.424098407894876,"G1"
"P13.MAA001887.3_39_F.1.1",0.295214482401619,1.96095789069552,"G2M"
"P13.MAA001888.3_39_F.1.1",-0.565437456766989,-0.778698666791526,"G1"
"P14.D041912.3_8_M.1.1",-0.412866421782308,-0.312693411088104,"G1"
"P14.D042044.3_9_M.1.1",-0.488261983236508,-0.434225721193374,"G1"
"P14.D042193.3_8_M.1.1",-0.504630093348356,-0.706606513492074,"G1"
"P14.D042479.3_8_M.1.1",-0.643712679102674,-0.618306357767249,"G1"
"P14.D045140.3_38_F.1.1",-0.411671944339962,-0.311561389124232,"G1"
"P14.MAA000409.3_10_M.1.1",-0.760083457717324,-0.470469945859872,"G1"
"P14.MAA000596.3_9_M.1.1",-0.977076558350845,-0.973742511512741,"G1"
"P14.MAA000600.3_8_M.1.1",-0.856919406487438,2.96161419994552,"G2M"
"P14.MAA000639.3_9_M.1.1",-0.49555617881468,0.121421628759106,"G2M"
"P14.MAA000652.3_10_M.1.1",-1.2013034872585,-1.00856188308254,"G1"
"P14.MAA000844.3_10_M.1.1",-0.353478781864787,-0.636290095340633,"G1"
"P14.MAA001844.3_38_F.1.1",0.645182544284014,1.4669890966573,"G2M"
"P14.MAA001884.3_38_F.1.1",-0.639461089880722,-0.697051529144298,"G1"
"P14.MAA001888.3_39_F.1.1",-0.600197171867069,-0.416686940393535,"G1"
"P15.D041912.3_8_M.1.1",-0.881236126210818,-0.69325602370698,"G1"
"P15.D042044.3_9_M.1.1",-0.82207691689478,-0.689901663692442,"G1"
"P15.D042193.3_8_M.1.1",-0.546963160618642,-0.806675885421536,"G1"
"P15.D042479.3_8_M.1.1",-0.726945112882202,3.22066553897848,"G2M"
"P15.D045140.3_38_F.1.1",-0.492152929293716,-0.179432539779595,"G1"
"P15.MAA000596.3_9_M.1.1",-0.652009343015468,2.55688999108155,"G2M"
"P15.MAA000600.3_8_M.1.1",2.3350326415127,0.793103493810227,"S"
"P15.MAA000639.3_9_M.1.1",-0.742700830759782,-0.565288055233241,"G1"
"P15.MAA000844.3_10_M.1.1",-0.603920565330714,-0.435196878624921,"G1"
"P15.MAA000848.3_10_M.1.1",-0.820941083175017,-0.258032676165212,"G1"
"P15.MAA001844.3_38_F.1.1",-0.745661749290279,-0.75455598344337,"G1"
"P15.MAA001883.3_39_F.1.1",-0.635869818019926,-0.451356199470913,"G1"
"P15.MAA001884.3_38_F.1.1",-0.242841809412146,-0.535544895486584,"G1"
"P15.MAA001887.3_39_F.1.1",-0.467400092243756,-0.767336547236504,"G1"
"P15.MAA001888.3_39_F.1.1",-0.725499425764455,-0.623877360862875,"G1"
"P16.D041912.3_8_M.1.1",-0.83126053057236,-0.437572068716413,"G1"
"P16.D042044.3_9_M.1.1",-0.200805700493218,-0.376681413732204,"G1"
"P16.D042193.3_8_M.1.1",-0.567645573571088,-0.302108822105686,"G1"
"P16.D042479.3_8_M.1.1",-0.174178838328226,3.29049321707025,"G2M"
"P16.D045140.3_38_F.1.1",-0.355450754767481,-0.102822691700205,"G1"
"P16.MAA000409.3_10_M.1.1",1.88479681631264,1.02021975322822,"S"
"P16.MAA000596.3_9_M.1.1",-0.362443748124965,2.78717287003084,"G2M"
"P16.MAA000600.3_8_M.1.1",-0.100811261693343,-0.643367329494087,"G1"
"P16.MAA000639.3_9_M.1.1",-0.680073154695945,-0.525002032755168,"G1"
"P16.MAA000652.3_10_M.1.1",-0.77800163829425,-0.394016908329987,"G1"
"P16.MAA000844.3_10_M.1.1",-0.545503435361641,-0.130182060375372,"G1"
"P16.MAA000848.3_10_M.1.1",1.55992343099759,1.50571960570222,"S"
"P16.MAA001883.3_39_F.1.1",-0.54793963329242,-0.354965185345295,"G1"
"P16.MAA001884.3_38_F.1.1",-0.211842458866368,-0.426483692531181,"G1"
"P16.MAA001887.3_39_F.1.1",-1.23966144617809,-0.658225103495741,"G1"
"P16.MAA001888.3_39_F.1.1",-0.613614768428215,-0.534661127209993,"G1"
"P17.D042044.3_9_M.1.1",1.89105165060838,3.07807556073942,"G2M"
"P17.D042193.3_8_M.1.1",-0.578767639335703,-0.299775336232736,"G1"
"P17.D045140.3_38_F.1.1",-0.703245916003376,-0.805722612883503,"G1"
"P17.MAA000409.3_10_M.1.1",-0.677633626211205,-0.335974938906723,"G1"
"P17.MAA000596.3_9_M.1.1",-0.541423710514496,-0.238188128482244,"G1"
"P17.MAA000600.3_8_M.1.1",1.49883867493254,1.30041286525094,"S"
"P17.MAA000639.3_9_M.1.1",-0.634694660589902,-0.404579073552666,"G1"
"P17.MAA000652.3_10_M.1.1",-0.489772363746433,-0.249333965674433,"G1"
"P17.MAA000844.3_10_M.1.1",-0.541933784509187,-0.305187472742202,"G1"
"P17.MAA000848.3_10_M.1.1",0.318646240714755,-0.963576415395749,"S"
"P17.MAA001883.3_39_F.1.1",-1.12350380510095,-0.853829302770885,"G1"
"P17.MAA001884.3_38_F.1.1",-0.367326156136363,-0.368952839812754,"G1"
"P17.MAA001887.3_39_F.1.1",-0.427692399870598,-0.664205528295965,"G1"
"P17.MAA001888.3_39_F.1.1",-0.520895947848501,-0.290859016959737,"G1"
"P18.D041912.3_8_M.1.1",-0.722168139969677,-0.39601007562984,"G1"
"P18.D042044.3_9_M.1.1",-0.275391043039494,-0.562757382713397,"G1"
"P18.D042193.3_8_M.1.1",-1.29383658284132,-1.03434179588572,"G1"
"P18.D042479.3_8_M.1.1",0.971417782533006,3.75892796123226,"G2M"
"P18.D045139.3_39_F.1.1",-0.883003989703086,-0.835908775270752,"G1"
"P18.D045140.3_38_F.1.1",-0.645755295074563,-0.251563468531362,"G1"
"P18.MAA000409.3_10_M.1.1",-0.848942874118895,-0.645331882294816,"G1"
"P18.MAA000596.3_9_M.1.1",-0.467702282413963,-1.01681626184241,"G1"
"P18.MAA000639.3_9_M.1.1",-0.379395711335454,0.0306009124424622,"G2M"
"P18.MAA000652.3_10_M.1.1",2.21584887739398,2.96316351928831,"G2M"
"P18.MAA000844.3_10_M.1.1",-0.740766638378439,-0.507918214463121,"G1"
"P18.MAA000848.3_10_M.1.1",-0.152082076068339,-1.28814832812263,"G1"
"P18.MAA001883.3_39_F.1.1",-0.954990472696008,-0.720008170025658,"G1"
"P18.MAA001884.3_38_F.1.1",-0.679828959796014,-0.430792231115437,"G1"
"P18.MAA001888.3_39_F.1.1",-0.815221729104035,-0.757925916145247,"G1"
"P19.D041912.3_8_M.1.1",-0.389321221671016,-0.330706972141589,"G1"
"P19.D042044.3_9_M.1.1",0.171115424932998,-0.654544506756268,"S"
"P19.D042193.3_8_M.1.1",-0.638987390700601,-0.374817863363537,"G1"
"P19.D042467.3_9_M.1.1",-0.31125148142338,-0.333961129347793,"G1"
"P19.D042479.3_8_M.1.1",2.7477445869304,1.14166867155689,"S"
"P19.D045140.3_38_F.1.1",-0.606264254262426,-0.442814504015922,"G1"
"P19.MAA000409.3_10_M.1.1",-1.13579614309563,-0.085565184248745,"G1"
"P19.MAA000596.3_9_M.1.1",2.05245689113953,0.449444065622506,"S"
"P19.MAA000600.3_8_M.1.1",1.73961479337308,1.21512274561377,"S"
"P19.MAA000652.3_10_M.1.1",-0.43064625480522,-0.39940102141031,"G1"
"P19.MAA000844.3_10_M.1.1",0.239796049861264,-0.459264975222609,"S"
"P19.MAA000848.3_10_M.1.1",-0.900115986650676,-1.08428223584867,"G1"
"P19.MAA001844.3_38_F.1.1",-0.831171199597263,-0.914169855370627,"G1"
"P19.MAA001883.3_39_F.1.1",-0.657685579492067,-0.795229008621769,"G1"
"P19.MAA001884.3_38_F.1.1",-0.228068553940835,-0.171391556151044,"G1"
"P19.MAA001888.3_39_F.1.1",-0.714764231527081,-0.391418124977827,"G1"
"P2.D041912.3_8_M.1.1",-0.852695813222883,-0.631196040922694,"G1"
"P2.D042044.3_9_M.1.1",-0.841754979592666,-0.53196440200716,"G1"
"P2.D042193.3_8_M.1.1",-0.293068317869102,-0.633584050886635,"G1"
"P2.D042479.3_8_M.1.1",-0.467146477412032,-0.633092362161719,"G1"
"P2.MAA000596.3_9_M.1.1",-1.06800533498947,-0.817539951725424,"G1"
"P2.MAA000600.3_8_M.1.1",-0.803436538823174,2.76518748737163,"G2M"
"P2.MAA000639.3_9_M.1.1",-0.806719091725122,-0.691326824120079,"G1"
"P2.MAA000652.3_10_M.1.1",-0.308508187542205,-0.585182722528581,"G1"
"P2.MAA000844.3_10_M.1.1",-0.170332876615294,-0.520048845093997,"G1"
"P2.MAA000848.3_10_M.1.1",-1.07687527711825,-0.721134248801848,"G1"
"P2.MAA001842.3_38_F.1.1",-0.123437945324426,-0.698773728431311,"G1"
"P2.MAA001883.3_39_F.1.1",-0.782421749458821,-0.298326583537516,"G1"
"P2.MAA001884.3_38_F.1.1",-0.316311860332558,-0.350725352686671,"G1"
"P2.MAA001887.3_39_F.1.1",-0.775134684370548,-0.692033270600783,"G1"
"P2.MAA001888.3_39_F.1.1",-0.71649686017693,-1.12500505231925,"G1"
"P20.D041912.3_8_M.1.1",-0.690914424042654,-0.494808090961633,"G1"
"P20.D042044.3_9_M.1.1",2.62808584138397,1.06994658639666,"S"
"P20.D042193.3_8_M.1.1",-0.21363780241499,-0.48316367982385,"G1"
"P20.D042479.3_8_M.1.1",-0.337196766301227,-0.434899378975667,"G1"
"P20.D045140.3_38_F.1.1",-0.733306019380694,-0.39436439493907,"G1"
"P20.MAA000409.3_10_M.1.1",-0.62624828217221,-0.247671335115501,"G1"
"P20.MAA000596.3_9_M.1.1",1.13983791924099,-0.641035176132618,"S"
"P20.MAA000600.3_8_M.1.1",-0.854967370562403,-0.946407465762213,"G1"
"P20.MAA000639.3_9_M.1.1",-0.419818842587888,-0.209846306766192,"G1"
"P20.MAA000652.3_10_M.1.1",-0.344093664748243,-0.222795787465514,"G1"
"P20.MAA000844.3_10_M.1.1",1.91037558640118,1.06562135629078,"S"
"P20.MAA000848.3_10_M.1.1",2.20405183175084,1.36389150448198,"S"
"P20.MAA001844.3_38_F.1.1",-0.479000296985752,-0.408870363609598,"G1"
"P20.MAA001883.3_39_F.1.1",-0.52803200160319,-0.727202988028253,"G1"
"P20.MAA001884.3_38_F.1.1",0.993839155120785,2.56569151568655,"G2M"
"P20.MAA001887.3_39_F.1.1",0.881660248570592,2.70433847453892,"G2M"
"P20.MAA001888.3_39_F.1.1",-0.310515611725339,-0.615678202014731,"G1"
"P21.D041912.3_8_M.1.1",-0.750262002230223,-0.122335159574091,"G1"
"P21.D042044.3_9_M.1.1",-0.604959869144994,-0.597004266090699,"G1"
"P21.D042479.3_8_M.1.1",-1.39748359451254,2.79021281410615,"G2M"
"P21.D045140.3_38_F.1.1",-0.775429818658062,-0.469817563240952,"G1"
"P21.MAA000409.3_10_M.1.1",-1.17863559666077,-0.590997624968989,"G1"
"P21.MAA000596.3_9_M.1.1",-0.751510767325789,-0.544215794221294,"G1"
"P21.MAA000600.3_8_M.1.1",0.446943359386367,-0.58828506833185,"S"
"P21.MAA000639.3_9_M.1.1",-0.579659309394135,-0.26008759595094,"G1"
"P21.MAA000652.3_10_M.1.1",-0.632064180229253,-0.765456864747387,"G1"
"P21.MAA000844.3_10_M.1.1",-0.194851330399437,-0.0680226055799492,"G1"
"P21.MAA000848.3_10_M.1.1",1.64242512813057,-0.253739034418536,"S"
"P21.MAA001844.3_38_F.1.1",-0.918623746672443,-0.828222504961045,"G1"
"P21.MAA001883.3_39_F.1.1",-0.440965807165125,-0.454505653500563,"G1"
"P21.MAA001884.3_38_F.1.1",-0.427621297332074,-0.299533959395776,"G1"
"P21.MAA001887.3_39_F.1.1",-0.834410050952633,-0.635409833674274,"G1"
"P21.MAA001888.3_39_F.1.1",-0.674211968617115,-0.668254549593262,"G1"
